SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-14-2023,Single Family Residential,5219 Roeder Rd,San Jose,CA,95111,980000,3,2,SAN JOSE,1206,5563,1960,,813,,Sold,,,https://www.redfin.com/CA/San-Jose/5219-Roeder-Rd-95111/home/1070579,MLSListings,ML81930489,N,Y,37.2630351,-121.8102665
PAST SALE,September-14-2021,Single Family Residential,392 Avenida Arboles,San Jose,CA,95123,1327800,4,2,SAN JOSE,1822,6885,1968,,729,,Sold,,,https://www.redfin.com/CA/San-Jose/392-Avenida-Arboles-95123/home/1817344,MLSListings,ML81854496,N,Y,37.254993,-121.8373649
PAST SALE,October-28-2022,Single Family Residential,926 Foxworthy Ave,San Jose,CA,95125,1116000,3,2.5,SAN JOSE,1589,1513,2003,,702,103,Sold,,,https://www.redfin.com/CA/San-Jose/926-Foxworthy-Ave-95125/home/1625340,MLSListings,ML81908083,N,Y,37.2780887,-121.8772741
PAST SALE,October-12-2022,Single Family Residential,308 Blossom Hill Rd,San Jose,CA,95123,1128000,3,2,San Jose,1755,6960,1968,,643,,Sold,,,https://www.redfin.com/CA/San-Jose/308-Blossom-Hill-Rd-95123/home/1156929,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41005062,N,Y,37.2511002,-121.821172
PAST SALE,August-5-2022,Single Family Residential,784 Colleen Dr,San Jose,CA,95123,1305000,4,2,SAN JOSE,2010,9650,1971,,649,,Sold,,,https://www.redfin.com/CA/San-Jose/784-Colleen-Dr-95123/home/1492378,MLSListings,ML81887248,N,Y,37.2322211,-121.8450747
PAST SALE,September-30-2022,Single Family Residential,5837 Pistoia Way,San Jose,CA,95138,2050000,4,3.5,SAN JOSE,2485,5000,1996,,825,175,Sold,,,https://www.redfin.com/CA/San-Jose/5837-Pistoia-Way-95138/home/1099045,MLSListings,ML81901586,N,Y,37.2778497,-121.7643795
PAST SALE,,Single Family Residential,1527 Rangewood Dr,San Jose,CA,95138,2400000,4,3,,2350,6000,2005,,1021,,,,,https://www.redfin.com/CA/San-Jose/1527-Rangewood-Dr-95138/home/753656,,,N,Y,37.2912085,-121.8013192
PAST SALE,October-22-2021,Single Family Residential,3704 Rhoda Dr,San Jose,CA,95117,1555000,3,2,SAN JOSE,1557,7024,1973,,999,,Sold,,,https://www.redfin.com/CA/San-Jose/3704-Rhoda-Dr-95117/home/1499336,MLSListings,ML81859644,N,Y,37.3046212,-121.9662851
PAST SALE,October-20-2022,Single Family Residential,4794 Castlewood Dr,San Jose,CA,95129,2300000,4,2,SAN JOSE,1569,6020,1961,,1466,,Sold,,,https://www.redfin.com/CA/San-Jose/4794-Castlewood-Dr-95129/home/799569,MLSListings,ML81903366,N,Y,37.3090916,-121.9880768
PAST SALE,August-2-2022,Single Family Residential,809 Bird Ave,San Jose,CA,95125,1550000,3,2,SAN JOSE,1774,5204,1925,,874,,Sold,,,https://www.redfin.com/CA/San-Jose/809-Bird-Ave-95125/home/1116913,MLSListings,ML81896679,N,Y,37.3167714,-121.898261
PAST SALE,November-18-2022,Single Family Residential,955 Sunbonnet Loop,San Jose,CA,95125,1450000,3,2.5,SAN JOSE,1949,3019,2000,,744,129,Sold,,,https://www.redfin.com/CA/San-Jose/955-Sunbonnet-Loop-95125/home/1461664,MLSListings,ML81907634,N,Y,37.2821167,-121.8785192
PAST SALE,December-29-2022,Single Family Residential,647 N 11th St,San Jose,CA,95112,980000,4,2,SAN JOSE,1274,5185,1901,,769,,Sold,,,https://www.redfin.com/CA/San-Jose/647-N-11th-St-95112/home/1175757,MLSListings,ML81912129,N,Y,37.3528848,-121.889013
PAST SALE,December-16-2022,Single Family Residential,5921 Indian Ave,San Jose,CA,95123,1401000,5,3,SAN JOSE,2074,6022,1968,,676,,Sold,,,https://www.redfin.com/CA/San-Jose/5921-Indian-Ave-95123/home/984368,MLSListings,ML81909986,N,Y,37.2408533,-121.8443223
PAST SALE,May-31-2023,Single Family Residential,158 Agustin Narvaez St,San Jose,CA,95136,1400000,5,4,SAN JOSE,2178,2088,2019,,643,114,Sold,,,https://www.redfin.com/CA/San-Jose/158-Agustin-Narvaez-St-95136/home/168901316,MLSListings,ML81925393,N,Y,37.285146,-121.8510794
PAST SALE,September-13-2023,Single Family Residential,1250 Spaich Dr,San Jose,CA,95117,2100000,5,2.5,SAN JOSE,2787,6189,1980,,753,,Sold,,,https://www.redfin.com/CA/San-Jose/1250-Spaich-Dr-95117/home/746296,MLSListings,ML81934616,N,Y,37.3024504,-121.9618196
PAST SALE,September-20-2022,Single Family Residential,3218 Tristian Ave,San Jose,CA,95127,876000,3,2,SAN JOSE,1036,5000,1961,,846,,Sold,,,https://www.redfin.com/CA/San-Jose/3218-Tristian-Ave-95127/home/1480180,MLSListings,ML81895536,N,Y,37.3819182,-121.8366675
PAST SALE,August-29-2022,Single Family Residential,3021 Jayhawkers Pl,San Jose,CA,95136,1400000,4,3.5,SAN JOSE,2148,2425,2017,,652,119,Sold,,,https://www.redfin.com/CA/San-Jose/3021-Jayhawkers-Pl-95136/home/143042255,MLSListings,ML81897519,N,Y,37.2846721,-121.8537926
PAST SALE,June-14-2023,Single Family Residential,3525 Constance Dr,San Jose,CA,95117,1620000,3,2,SAN JOSE,1571,7863,1960,,1031,,Sold,,,https://www.redfin.com/CA/San-Jose/3525-Constance-Dr-95117/home/624118,MLSListings,ML81925384,N,Y,37.317076,-121.9607976
PAST SALE,December-1-2022,Single Family Residential,13621 Emilie Dr,San Jose,CA,95127,1120000,3,2,SAN JOSE,1224,5593,1951,,915,,Sold,,,https://www.redfin.com/CA/San-Jose/13621-Emilie-Dr-95127/home/1743136,MLSListings,ML81909491,N,Y,37.3595995,-121.8307509
PAST SALE,November-28-2022,Single Family Residential,881 Canoas Creek Cir,San Jose,CA,95136,1520000,4,2.5,SAN JOSE,2155,4163,2001,,705,100,Sold,,,https://www.redfin.com/CA/San-Jose/881-Canoas-Creek-Cir-95136/home/1035081,MLSListings,ML81906926,N,Y,37.2825604,-121.8697588
PAST SALE,March-24-2023,Single Family Residential,1146 Sherwood Ave,San Jose,CA,95126,1370000,3,2,SAN JOSE,1558,6021,1925,,879,,Sold,,,https://www.redfin.com/CA/San-Jose/1146-Sherwood-Ave-95126/home/681612,MLSListings,ML81915504,N,Y,37.3454771,-121.9291337
PAST SALE,April-25-2022,Single Family Residential,6359 Prospect Rd,San Jose,CA,95129,2980000,4,2.5,SAN JOSE,1812,6673,1969,,1645,,Sold,,,https://www.redfin.com/CA/San-Jose/6359-Prospect-Rd-95129/home/1595408,MLSListings,ML81875173,N,Y,37.2939573,-122.0169094
PAST SALE,February-14-2023,Single Family Residential,943 Sunbonnet Loop,San Jose,CA,95125,1490000,3,2.5,SAN JOSE,1949,3046,2000,,764,129,Sold,,,https://www.redfin.com/CA/San-Jose/943-Sunbonnet-Loop-95125/home/1449233,MLSListings,ML81913730,N,Y,37.2818015,-121.8793196
PAST SALE,August-24-2023,Single Family Residential,3816 Yerba Buena Ave,San Jose,CA,95121,1398000,4,2,SAN JOSE,1649,8046,1964,,848,33,Sold,,,https://www.redfin.com/CA/San-Jose/3816-Yerba-Buena-Ave-95121/home/970976,MLSListings,ML81931197,N,Y,37.3076074,-121.7854767
PAST SALE,September-2-2022,Single Family Residential,830 Sherman Oaks Dr,San Jose,CA,95128,1260000,4,3,SAN JOSE,1927,5500,1951,,654,,Sold,,,https://www.redfin.com/CA/San-Jose/830-Sherman-Oaks-Dr-95128/home/728274,MLSListings,ML81895608,N,Y,37.3118225,-121.9268891
PAST SALE,June-2-2023,Single Family Residential,766 Adeline Ave,San Jose,CA,95136,1545000,5,4.5,SAN JOSE,3181,2342,2005,,486,85,Sold,,,https://www.redfin.com/CA/San-Jose/766-Adeline-Ave-95136/home/2125964,MLSListings,ML81921068,N,Y,37.2874117,-121.8627322
PAST SALE,December-7-2022,Single Family Residential,590 Chapman St,San Jose,CA,95126,1075000,3,1,SAN JOSE,1032,5015,1946,,1042,,Sold,,,https://www.redfin.com/CA/San-Jose/590-Chapman-St-95126/home/924628,MLSListings,ML81908142,N,Y,37.3327909,-121.9196439
PAST SALE,December-1-2022,Single Family Residential,917 Redbird Dr,San Jose,CA,95125,1200000,5,2,SAN JOSE,2162,6491,1957,,555,,Sold,,,https://www.redfin.com/CA/San-Jose/917-Redbird-Dr-95125/home/1778414,MLSListings,ML81905731,N,Y,37.2880265,-121.8803868
PAST SALE,November-1-2022,Single Family Residential,1752 Chevalier Dr,San Jose,CA,95124,1100000,3,2,SAN JOSE,1066,8750,1959,,1032,,Sold,,,https://www.redfin.com/CA/San-Jose/1752-Chevalier-Dr-95124/home/1691940,MLSListings,ML81901652,N,Y,37.2398243,-121.9132872
PAST SALE,December-20-2021,Single Family Residential,1059 Wallace Dr,San Jose,CA,95120,1475000,3,2,SAN JOSE,1478,6192,1962,,998,,Sold,,,https://www.redfin.com/CA/San-Jose/1059-Wallace-Dr-95120/home/1002816,MLSListings,ML81862788,N,Y,37.2271509,-121.8645474
PAST SALE,,Single Family Residential,593 Ezie St,San Jose,CA,95111,810000,4,2,,1113,5824,1959,,728,,,,,https://www.redfin.com/CA/San-Jose/593-Ezie-St-95111/home/896775,,,N,Y,37.2868863,-121.8274144
PAST SALE,November-7-2022,Single Family Residential,5309 Heaven Valley Ct,San Jose,CA,95136,1055000,3,2.5,SAN JOSE,1217,4050,1991,,867,,Sold,,,https://www.redfin.com/CA/San-Jose/5309-Heaven-Valley-Ct-95136/home/1693878,MLSListings,ML81900133,N,Y,37.2590609,-121.8289715
PAST SALE,January-30-2023,Single Family Residential,2102 Ellen Ave,San Jose,CA,95125,3300000,5,4,SAN JOSE,3389,7001,2023,,974,,Sold,,,https://www.redfin.com/CA/San-Jose/2102-Ellen-Ave-95125/home/1831804,MLSListings,ML81906277,N,Y,37.2944411,-121.8848334
PAST SALE,February-28-2023,Single Family Residential,329 Wooster Ave,San Jose,CA,95116,1200000,4,3,San Jose Cc,2426,5400,2016,,495,,Sold,,,https://www.redfin.com/CA/San-Jose/329-Wooster-Ave-95116/home/965450,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41009436,N,Y,37.3532778,-121.8695364
PAST SALE,March-1-2023,Single Family Residential,1049 Glen Echo Ave,San Jose,CA,95125,2300000,4,3.5,SAN JOSE,3172,6039,1948,,725,,Sold,,,https://www.redfin.com/CA/San-Jose/1049-Glen-Echo-Ave-95125/home/580549,MLSListings,ML81901715,N,Y,37.305782,-121.9105755
PAST SALE,,Single Family Residential,5562 Le Fevre Dr,San Jose,CA,95118,1615000,3,3,,1573,2762,1994,,1027,,,,,https://www.redfin.com/CA/San-Jose/5562-Le-Fevre-Dr-95118/home/1758668,,,N,Y,37.2393761,-121.8933259
PAST SALE,March-31-2023,Single Family Residential,1018 Pine,San Jose,CA,95125,1625000,3,2,SAN JOSE,1716,6440,1953,,947,,Sold,,,https://www.redfin.com/CA/San-Jose/1018-Pine-Ave-95125/home/1646285,MLSListings,ML81923332,N,Y,37.2991286,-121.8911472
PAST SALE,,Single Family Residential,1466 Gerhardt Ave,San Jose,CA,95125,1765000,3,3,,2231,8426,1958,,791,,,,,https://www.redfin.com/CA/San-Jose/1466-Gerhardt-Ave-95125/home/928178,,,N,Y,37.2789857,-121.893944
PAST SALE,,Single Family Residential,1929 Garden Bing Cir,San Jose,CA,95131,1350000,3,2.5,,1464,3150,1984,,922,,,,,https://www.redfin.com/CA/San-Jose/1929-Garden-Bing-Cir-95131/home/690594,,,N,Y,37.4019327,-121.8842998
PAST SALE,,Single Family Residential,4883 Snow Dr,San Jose,CA,95111,1000000,3,2,,990,7337,1962,,1010,,,,,https://www.redfin.com/CA/San-Jose/4883-Snow-Dr-95111/home/1393924,,,N,Y,37.2743698,-121.8056137
PAST SALE,,Single Family Residential,1069 Timbercrest Dr,San Jose,CA,95120,1860000,4,3,,2167,5981,1980,,858,,,,,https://www.redfin.com/CA/San-Jose/1069-Timbercrest-Dr-95120/home/1450657,,,N,Y,37.2223262,-121.8606251
PAST SALE,,Single Family Residential,6336 Slida Dr,San Jose,CA,95129,3500000,5,2.5,,2916,9629,1974,,1200,,,,,https://www.redfin.com/CA/San-Jose/6336-Slida-Dr-95129/home/1504228,,,N,Y,37.2984263,-122.0163707
PAST SALE,March-9-2022,Single Family Residential,1559 Marietta Dr,San Jose,CA,95118,1803250,4,2,SAN JOSE,1413,6680,1961,,1276,,Sold,,,https://www.redfin.com/CA/San-Jose/1559-Marietta-Dr-95118/home/1231471,MLSListings,ML81881231,N,Y,37.248476,-121.8996465
PAST SALE,,Single Family Residential,6093 Crestoak Ct,San Jose,CA,95120,1860000,3,2,,2020,8499,1972,,921,,,,,https://www.redfin.com/CA/San-Jose/6093-Crestoak-Ct-95120/home/1758895,,,N,Y,37.2293325,-121.8815652
PAST SALE,May-10-2022,Single Family Residential,1508 Rosecrest Ter,San Jose,CA,95126,2550000,4,3,SAN JOSE,2516,4791,1996,,1014,,Sold,,,https://www.redfin.com/CA/San-Jose/1508-Rosecrest-Ter-95126/home/720143,MLSListings,ML81890993,N,Y,37.330485,-121.9230665
PAST SALE,,Single Family Residential,2129 Doxey Dr,San Jose,CA,95131,800000,3,3,,1352,4637,1987,,592,,,,,https://www.redfin.com/CA/San-Jose/2129-Doxey-Dr-95131/home/1342049,,,N,Y,37.3900319,-121.8743025
PAST SALE,,Single Family Residential,4971 Mise Ave,San Jose,CA,95124,2050000,4,2,,1672,5884,1962,,1226,,,,,https://www.redfin.com/CA/San-Jose/4971-Mise-Ave-95124/home/1623838,,,N,Y,37.2472009,-121.9297235
PAST SALE,December-12-2022,Single Family Residential,2095 Fruitdale Ave,San Jose,CA,95128,1025000,3,2,SAN JOSE,1057,6304,1939,,970,,Sold,,,https://www.redfin.com/CA/San-Jose/2095-Fruitdale-Ave-95128/home/726622,MLSListings,ML81914732,N,Y,37.3109462,-121.929556
PAST SALE,,Single Family Residential,1534 Altamont Ave,San Jose,CA,95125,1900000,5,3,,2055,6408,1963,,925,,,,,https://www.redfin.com/CA/San-Jose/1534-Altamont-Ave-95125/home/1194764,,,N,Y,37.273132,-121.8989609
PAST SALE,March-16-2022,Single Family Residential,324 Serrano Ave,San Jose,CA,95127,1050000,3,2,SAN JOSE,1178,7668,1948,,891,,Sold,,,https://www.redfin.com/CA/San-Jose/324-Serrano-Ave-95127/home/602793,MLSListings,ML81882692,N,Y,37.3638051,-121.8210969
PAST SALE,August-22-2022,Single Family Residential,14836 Donner Dr,San Jose,CA,95124,2225000,4,5,SAN JOSE,3143,9742,1951,,708,,Sold,,,https://www.redfin.com/CA/San-Jose/14836-Donner-Dr-95124/home/1517552,MLSListings,ML81900166,N,Y,37.2531022,-121.9287781
PAST SALE,December-16-2021,Single Family Residential,1875 Cape Horn Dr,San Jose,CA,95133,1680000,5,3,San Jose,2533,6000,1978,,663,,Sold,,,https://www.redfin.com/CA/San-Jose/1875-Cape-Horn-Dr-95133/home/1764677,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40974383,N,Y,37.3713143,-121.8647779
PAST SALE,August-30-2023,Single Family Residential,5036 Noella Way,San Jose,CA,95124,1750000,3,2,SAN JOSE,1100,6023,1958,,1591,,Sold,,,https://www.redfin.com/CA/San-Jose/5036-Noella-Way-95124/home/832933,MLSListings,ML81935738,N,Y,37.2465721,-121.9190198
PAST SALE,,Single Family Residential,5056 Maitland Dr,San Jose,CA,95124,2150000,4,2,,1844,6003,1968,,1166,,,,,https://www.redfin.com/CA/San-Jose/5056-Maitland-Dr-95124/home/1645834,,,N,Y,37.2470688,-121.9163545
PAST SALE,February-1-2022,Single Family Residential,695 Royal Glen Dr,San Jose,CA,95133,1550000,4,2,SAN JOSE,2084,7685,1971,,744,,Sold,,,https://www.redfin.com/CA/San-Jose/695-Royal-Glen-Dr-95133/home/940724,MLSListings,ML81876527,N,Y,37.3824914,-121.8437847
PAST SALE,,Single Family Residential,1199 Piedmont Rd,San Jose,CA,95132,2680000,3,2,,1448,17758,1956,,1851,,,,,https://www.redfin.com/CA/San-Jose/1199-Piedmont-Rd-95132/home/1254587,,,N,Y,37.3971403,-121.8460533
PAST SALE,July-18-2023,Single Family Residential,2255 Peachtree Ln,San Jose,CA,95128,1145000,3,1,SAN JOSE,1134,7687,1949,,1010,,Sold,,,https://www.redfin.com/CA/San-Jose/2255-Peachtree-Ln-95128/home/717697,MLSListings,ML81932230,N,Y,37.3343357,-121.9422004
PAST SALE,July-6-2022,Single Family Residential,1967 Cape Hilda Pl,San Jose,CA,95133,1250000,4,2.5,SAN JOSE,2124,9964,1976,,589,,Sold,,,https://www.redfin.com/CA/San-Jose/1967-Cape-Hilda-Pl-95133/home/1072885,MLSListings,ML81893735,N,Y,37.374416,-121.8643332
PAST SALE,,Single Family Residential,5333 Greenside Dr,San Jose,CA,95127,2730000,5,4,,4216,23014,1920,,648,,,,,https://www.redfin.com/CA/San-Jose/5333-Greenside-Dr-95127/home/680834,,,N,Y,37.3856788,-121.823922
PAST SALE,,Single Family Residential,4183 Gion Ave,San Jose,CA,95127,790000,2,1,,1062,5867,1947,,744,,,,,https://www.redfin.com/CA/San-Jose/4183-Gion-Ave-95127/home/1406864,,,N,Y,37.3735785,-121.8295053
PAST SALE,May-5-2023,Single Family Residential,140 Piazza Way,San Jose,CA,95127,1560000,4,3,SAN JOSE,2216,12234,1976,,704,,Sold,,,https://www.redfin.com/CA/San-Jose/140-Piazza-Way-95127/home/556498,MLSListings,ML81922931,N,Y,37.3794385,-121.81558
PAST SALE,February-18-2022,Single Family Residential,6512 Bose Ln,San Jose,CA,95120,2730000,5,4.5,SAN JOSE,3085,10811,2005,,885,,Sold,,,https://www.redfin.com/CA/San-Jose/6512-Bose-Ln-95120/home/1796298,MLSListings,ML81875735,N,Y,37.2205996,-121.867046
PAST SALE,,Single Family Residential,764 Glen Mead Ct,San Jose,CA,95133,1470000,4,3,,2124,11133,1972,,692,,,,,https://www.redfin.com/CA/San-Jose/764-Glen-Mead-Ct-95133/home/1606269,,,N,Y,37.381557,-121.8485479
PAST SALE,January-5-2022,Single Family Residential,1145 N 2nd,San Jose,CA,95112-4954,998888,3,2,San Jose Cc,1349,7089,1930,,740,,Sold,,,https://www.redfin.com/CA/San-Jose/1145-N-2nd-St-95112/home/1162167,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40974522,N,Y,37.3582533,-121.9059214
PAST SALE,June-20-2023,Single Family Residential,5815 Pilar Ct,San Jose,CA,95120,2050000,4,2,SAN JOSE,1966,7920,1971,,1043,,Sold,,,https://www.redfin.com/CA/San-Jose/5815-Pilar-Ct-95120/home/931126,MLSListings,ML81927354,N,Y,37.2389517,-121.8832269
PAST SALE,,Single Family Residential,5821 Paddon Cir,San Jose,CA,95123,900000,3,2,,1675,7491,1968,,537,,,,,https://www.redfin.com/CA/San-Jose/5821-Paddon-Cir-95123/home/1536694,,,N,Y,37.2453707,-121.8201797
PAST SALE,,Single Family Residential,3504 Sydney Dr,San Jose,CA,95132,,4,2.5,,1786,6138,1969,,,,Sold,,,https://www.redfin.com/CA/San-Jose/3504-Sydney-Dr-95132/home/1853655,MLSListings,,N,Y,37.4184821,-121.8625866
PAST SALE,,Single Family Residential,14165 Jerilyn Dr,San Jose,CA,95127,725000,3,1,,992,5010,1951,,731,,,,,https://www.redfin.com/CA/San-Jose/14165-Jerilyn-Dr-95127/home/1205575,,,N,Y,37.3621073,-121.820741
PAST SALE,May-1-2023,Single Family Residential,1806 Gunston Way,San Jose,CA,95124,1520000,3,2,SAN JOSE,1202,5909,1956,,1265,,Sold,,,https://www.redfin.com/CA/San-Jose/1806-Gunston-Way-95124/home/1432566,MLSListings,ML81923358,N,Y,37.2545702,-121.9169323
PAST SALE,February-3-2022,Single Family Residential,1449 Pine Grove Way,San Jose,CA,95129,2560000,3,2,SAN JOSE,1461,7107,1964,,1752,,Sold,,,https://www.redfin.com/CA/San-Jose/1449-Pine-Grove-Way-95129/home/797522,MLSListings,ML81876840,N,Y,37.2970757,-122.0085011
PAST SALE,May-19-2022,Single Family Residential,1352 Bent Dr,Campbell,CA,95008,2300000,3,2,CAMPBELL,1619,9310,1956,,1421,,Sold,,,https://www.redfin.com/CA/Campbell/1352-Bent-Dr-95008/home/882012,MLSListings,ML81892769,N,Y,37.2829382,-121.9254223
PAST SALE,,Single Family Residential,6011 Palm Springs Cir,San Jose,CA,95123,,3,2,,1072,6031,1971,,,,Sold,,,https://www.redfin.com/CA/San-Jose/6011-Palm-Springs-Cir-95123/home/1219303,MLSListings,,N,Y,37.2397226,-121.8419259
PAST SALE,December-24-2021,Single Family Residential,439 N 8th St,San Jose,CA,95112,1490000,6,5,SAN JOSE,3975,7077,1901,,375,,Sold,,,https://www.redfin.com/CA/San-Jose/439-N-8th-St-95112/home/1460952,MLSListings,ML81859003,N,Y,37.3469097,-121.889013
PAST SALE,,Single Family Residential,5235 Ligurian Ct,San Jose,CA,95138,1805000,3,2,,2043,7081,1996,,884,,,,,https://www.redfin.com/CA/San-Jose/5235-Ligurian-Ct-95138/home/1420900,,,N,Y,37.2846649,-121.7696097
PAST SALE,September-20-2021,Single Family Residential,10742 Carver Dr,Cupertino,CA,95014,3195000,4,3,CUPERTINO,2199,5919,2021,,1453,,Sold,,,https://www.redfin.com/CA/Cupertino/10742-Carver-Dr-95014/home/611463,MLSListings,ML81838368,N,Y,37.3121995,-122.0035794
PAST SALE,October-7-2021,Single Family Residential,1561 Ilikai Ave,San Jose,CA,95118,2150000,5,3,Cambrian Park,2154,6039,1975,,998,,Sold,,,https://www.redfin.com/CA/San-Jose/1561-Ilikai-Ave-95118/home/1596730,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40964455,N,Y,37.2583576,-121.8989305
PAST SALE,,Single Family Residential,3192 Welby Ct,San Jose,CA,95111,730000,3,2,,1062,6611,1976,,687,,,,,https://www.redfin.com/CA/San-Jose/3192-Welby-Ct-95111/home/901818,,,N,Y,37.291033,-121.8349326
PAST SALE,November-18-2021,Single Family Residential,18253 Swarthmore Dr,Saratoga,CA,95070,2350000,3,2,SARATOGA,1400,8334,1956,,1679,,Sold,,,https://www.redfin.com/CA/Saratoga/18253-Swarthmore-Dr-95070/home/1142035,MLSListings,ML81870207,N,Y,37.2772518,-121.9899875
PAST SALE,January-12-2022,Single Family Residential,5357 Entrada Oleandros,San Jose,CA,95123,1650000,5,5.5,SAN JOSE,2514,7379,1971,,656,,Sold,,,https://www.redfin.com/CA/San-Jose/5357-Entrada-Oleandros-95123/home/666565,MLSListings,ML81874417,N,Y,37.2561563,-121.8389487
PAST SALE,,Single Family Residential,5220 Sierra Rd,San Jose,CA,95132,1500000,4,3,,1923,111849,1966,,780,,,,,https://www.redfin.com/CA/San-Jose/5220-Sierra-Rd-95132/home/990440,,,N,Y,37.4141294,-121.7776213
PAST SALE,,Single Family Residential,2832 Rustic Dr,San Jose,CA,95124,1250000,3,1,,930,6820,1952,,1344,,,,,https://www.redfin.com/CA/San-Jose/2832-Rustic-Dr-95124/home/849889,,,N,Y,37.2704236,-121.9216348
PAST SALE,September-28-2022,Single Family Residential,1094 W Riverside Way,San Jose,CA,95129,1900000,4,2,SAN JOSE,1363,7560,1956,,1394,,Sold,,,https://www.redfin.com/CA/San-Jose/1094-W-Riverside-Way-95129/home/1332390,MLSListings,ML81908749,N,Y,37.3060541,-122.0215975
PAST SALE,,Single Family Residential,6215 Sager Way,San Jose,CA,95123,1350000,4,2,,1495,6142,1968,,903,,,,,https://www.redfin.com/CA/San-Jose/6215-Sager-Way-95123/home/1002662,,,N,Y,37.2322204,-121.8362671
PAST SALE,March-4-2022,Single Family Residential,954 Normington Way,San Jose,CA,95136,1600000,4,3,SAN JOSE,1572,6159,1968,,1018,,Sold,,,https://www.redfin.com/CA/San-Jose/954-Normington-Way-95136/home/1185600,MLSListings,ML81875248,N,Y,37.2688991,-121.8708393
PAST SALE,March-30-2022,Single Family Residential,3078 Olivewood Pl,San Jose,CA,95148,1320000,3,2,SAN JOSE,1526,7233,1976,,865,,Sold,,,https://www.redfin.com/CA/San-Jose/3078-Olivewood-Pl-95148/home/1018084,MLSListings,ML81883289,N,Y,37.325601,-121.7856324
PAST SALE,August-31-2022,Single Family Residential,4851 Manitoba Dr,San Jose,CA,95130,1040000,3,2,SAN JOSE,1087,6050,1961,,957,,Sold,,,https://www.redfin.com/CA/San-Jose/4851-Manitoba-Dr-95130/home/1057348,MLSListings,ML81904585,N,Y,37.273964,-121.9850653
PAST SALE,,Single Family Residential,5673 Rudy Dr,San Jose,CA,95124,1750000,4,2,,1359,6160,1959,,1288,,,,,https://www.redfin.com/CA/San-Jose/5673-Rudy-Dr-95124/home/1823925,,,N,Y,37.2346153,-121.9064412
PAST SALE,September-15-2022,Single Family Residential,1888 Harbor View Ave,San Jose,CA,95122,800000,3,1,SAN JOSE,1052,5606,1965,,760,,Sold,,,https://www.redfin.com/CA/San-Jose/1888-Harbor-View-Ave-95122/home/1359106,MLSListings,ML81907453,N,Y,37.3266463,-121.8260353
PAST SALE,,Single Family Residential,1141 Mountain Quail Cir,San Jose,CA,95120,1832000,3,2,,1827,5716,1987,,1003,,,,,https://www.redfin.com/CA/San-Jose/1141-Mountain-Quail-Cir-95120/home/1406479,,,N,Y,37.203624,-121.8488915
PAST SALE,,Single Family Residential,793 Regent Park Dr,San Jose,CA,95123,1500000,3,2,,1354,6099,1962,,1108,,,,,https://www.redfin.com/CA/San-Jose/793-Regent-Park-Dr-95123/home/868055,,,N,Y,37.2523938,-121.8527767
PAST SALE,March-24-2022,Single Family Residential,1742 Comstock Ln,San Jose,CA,95124,2315000,4,2,SAN JOSE,1622,6689,1962,,1427,,Sold,,,https://www.redfin.com/CA/San-Jose/1742-Comstock-Ln-95124/home/1768762,MLSListings,ML81883848,N,Y,37.2777378,-121.9129316
PAST SALE,November-1-2022,Single Family Residential,2317 Westgate Ave,San Jose,CA,95125,3250000,4,3,SAN JOSE,2982,7111,2022,,1090,,Sold,,,https://www.redfin.com/CA/San-Jose/2317-Westgate-Ave-95125/home/1676228,MLSListings,ML81911924,N,Y,37.2858624,-121.8941262
PAST SALE,February-11-2022,Single Family Residential,1574 Wawona Dr,San Jose,CA,95125,1915000,3,2.5,SAN JOSE,1895,7701,1957,,1011,,Sold,,,https://www.redfin.com/CA/San-Jose/1574-Wawona-Dr-95125/home/1542673,MLSListings,ML81874741,N,Y,37.2744673,-121.8998971
PAST SALE,December-16-2022,Single Family Residential,2988 Tuers Rd,San Jose,CA,95121,1125000,3,2,SAN JOSE,1377,5932,1976,,817,,Sold,,,https://www.redfin.com/CA/San-Jose/2988-Tuers-Rd-95121/home/1534740,MLSListings,ML81915159,N,Y,37.3021861,-121.8267026
PAST SALE,,Single Family Residential,3252 Landess Ave,San Jose,CA,95132,1500000,4,2,,1610,8341,1969,,932,,,,,https://www.redfin.com/CA/San-Jose/3252-Landess-Ave-95132/home/1527352,,,N,Y,37.4181978,-121.8691249
PAST SALE,,Single Family Residential,3925 Lake Ridge Ln,San Jose,CA,95148,2750000,5,3,,2571,5929,1996,,1070,,,,,https://www.redfin.com/CA/San-Jose/3925-Lake-Ridge-Ln-95148/home/1448231,,,N,Y,37.3204462,-121.7760636
